Time (s),Joint 1 Position,Joint 2 Position,Joint 3 Position,Joint 4 Position,Joint 5 Position,Joint 6 Position
15.02922797203064,1.6911546568009588,-0.6669209199728984,-1.1370114635637552,-3.088279229166185,0.38492733857555533,1.7827753473836343
15.131922960281372,1.6911356071564887,-0.6679314034516697,-1.135898581921764,-3.090215433925212,0.385349375907408,1.7846090886735309
15.232647895812988,1.691158228609297,-0.6687625689777393,-1.1349387780862894,-3.0920141020454563,0.3856968361657089,1.786264490112236
15.331647872924805,1.6911822787854407,-0.6696170886924194,-1.1338754735518255,-3.093983192064515,0.38608965910482024,1.788018179760655
15.430677890777588,1.6911320353481505,-0.6703677284424673,-1.133000001553469,-3.095632019911823,0.38639502450306884,1.7895005461792965
15.529664039611816,1.6911593001517984,-0.6711551188898792,-1.132009027401942,-3.0975164251056047,0.3867540541946863,1.7911800563866949
15.631659984588623,1.6911629910204145,-0.6719121652889898,-1.1311626166862285,-3.099059773179676,0.3870619751956792,1.7926228586886437
15.731755018234253,1.6912063289615844,-0.6726416925554661,-1.1302249538482134,-3.100853835394214,0.3873944558020527,1.7942010775206707
15.83021593093872,1.691183350327942,-0.6732920062323511,-1.129437010162933,-3.1023825632859037,0.38766927337854273,1.7955530494701262
15.929488897323608,1.691218473109934,-0.6740847691535518,-1.1285811621414037,-3.103919487957866,0.38798407242093147,1.7970701635011004
16.032413959503174,1.6912063289615844,-0.6747016870238763,-1.1278336278963117,-3.10538976651015,0.38823064952441216,1.7983586560580693
16.132771015167236,1.6912063289615844,-0.6754165359953204,-1.1270114094801633,-3.1068893568143507,0.38852209186232395,1.7997339981759284
16.23207688331604,1.691167991552088,-0.6760009324285893,-1.1263343945448423,-3.1082213528862224,0.3887483351874502,1.8009467545027757
16.33276891708374,1.691199185344908,-0.6766681105485193,-1.1255548212544717,-3.1096540585616403,0.3890229677583219,1.8022483570559154
16.432355880737305,1.6912493097219201,-0.6771815408898434,-1.1248970411820627,-3.111021857158992,0.38923717797726043,1.8034624014511247
16.532012939453125,1.6912149013015958,-0.6778410730369095,-1.124217578656792,-3.112217240972144,0.38947959787438535,1.804645621155156
16.631815910339355,1.6911869221362803,-0.6783710424901701,-1.1236289617494866,-3.113373622547454,0.3896723832648454,1.8057362234645824
16.72915005683899,1.6912649066183303,-0.6788589235583214,-1.1229280813930458,-3.1148292711280328,0.38990308730902984,1.806931824805781
16.831984043121338,1.691230379137728,-0.679370471144832,-1.1223690880001762,-3.1158803255959215,0.3900945754428134,1.8079321793257663
16.931823015213013,1.6912268073293897,-0.679932719749741,-1.1217364086889878,-3.1170368123462993,0.39030984811774055,1.8090118877825352
17.029999017715454,1.69124585697386,-0.6803430347913225,-1.1212399111740479,-3.1181272698153553,0.39045977569111223,1.8100093282594654
17.132159948349,1.6912422851655218,-0.6809063696718008,-1.1206640738576876,-3.1191345623043745,0.39066569724018974,1.8110283514212815
17.233799934387207,1.6912422851655218,-0.681321087845686,-1.1201623633682234,-3.12016994048154,0.3908214070634088,1.8119488667695638
17.328474044799805,1.6912196637127135,-0.6817802587066544,-1.1196588841888695,-3.1211499409889236,0.39098909811163185,1.812884588558838
17.430229902267456,1.6912232355210517,-0.6822069191944488,-1.1191675706531377,-3.122104532516368,0.3911500813036547,1.8137781380922084
17.529983043670654,1.6912699071500037,-0.6825655784853489,-1.118664192591106,-3.1232069633328696,0.3913066204724396,1.814700845121833
17.63174796104431,1.6912735980186198,-0.6829477362094648,-1.1182092754110935,-3.1241091219754624,0.3914531305291029,1.8155118549688758
17.732549905776978,1.6912663353416655,-0.6833931709875412,-1.1177455814414226,-3.1249815791718274,0.39160217358012217,1.8163800909164505
17.830899953842163,1.6912853849861358,-0.6837576112765716,-1.117351159065813,-3.1258029266515126,0.39172791035274473,1.8171777073975264
17.929781913757324,1.691255738976929,-0.6841163971982773,-1.1168985918698005,-3.126704776867402,0.3918655753041209,1.8179411244575874
18.03057289123535,1.6912746695611212,-0.6844890938920185,-1.1165236875648197,-3.1274197535508383,0.3919916181189838,1.8186901606017896
18.130697011947632,1.6912901473972533,-0.6848383115342056,-1.116112876186084,-3.1282946131742855,0.3921105685817601,1.8194743278469814
18.23123598098755,1.6912901473972533,-0.6851144453832706,-1.1157595591672282,-3.1290570840720378,0.3922190475146776,1.8201526436810782
18.329912900924683,1.691298481616709,-0.6854559101350571,-1.115398337350231,-3.1298009628260006,0.39232961631986396,1.8208871271685605
18.429271936416626,1.6912971719536516,-0.6857738161163931,-1.11505729467307,-3.1304736686996186,0.3924365101259839,1.821529675412706
18.53079891204834,1.691317769381735,-0.6860665223538438,-1.114668695106656,-3.1312873218694466,0.39255197661333985,1.8222175647140775
18.62957787513733,1.691333247217867,-0.6863173983082437,-1.1143493024529014,-3.1319839094697914,0.3926458137472646,1.8228332926060171
18.730648040771484,1.6913225317928526,-0.6865876803217951,-1.1140316267026973,-3.132669990008877,0.39273836217285796,1.8234694529253124
18.830873012542725,1.6913106257650588,-0.686849844301387,-1.1137230754935976,-3.1332789917699553,0.39283502863986675,1.8240300308605797
18.92945098876953,1.6913225317928526,-0.6871885951076627,-1.1134384124803958,-3.133829142890835,0.3929259109520018,1.8246645659191896
19.032527923583984,1.6913261036011908,-0.6874329638600841,-1.113148261251139,-3.1344155704589585,0.3930128555227528,1.8252006030939352
19.129814863204956,1.691345153245661,-0.6877031319005442,-1.112846659231678,-3.1350496545864948,0.39309811926703586,1.8257748439998465
19.228698015213013,1.6913344378206465,-0.6878852315676384,-1.1125720670989836,-3.135664259093066,0.39317307077475855,1.8262771692789836
19.332767963409424,1.6913534874651166,-0.6881658413369193,-1.1122999098652937,-3.136198977458973,0.3932616401852923,1.8268462442237061
19.430377960205078,1.6913380096289847,-0.6883776074363497,-1.1120806240476584,-3.136662796634852,0.3933196292596045,1.8272859380919628
19.532711029052734,1.6913928964171145,-0.6885997350582584,-1.1118000757985749,-3.137291634623572,0.3934028188775587,1.827862318608803
19.631757020950317,1.6913620598051282,-0.6887888306562221,-1.1115843321616843,-3.137748621567178,0.3934580111725328,1.8282740073169534
19.728139877319336,1.6913775376412603,-0.6889908994139141,-1.1113670690919177,-3.1382531700685066,0.39351718989173146,1.8287782827174803
19.82970905303955,1.6913380096289847,-0.6891992021552173,-1.1111533573868786,-3.138663215999112,0.3935782560958176,1.8291602117961885
19.932518005371094,1.69132729420397,-0.6893824841396788,-1.1109712584780904,-3.139096215456886,0.39362543924822896,1.8296190300102446
20.031826972961426,1.6914158750507566,-0.6895729313944662,-1.1107328389311018,-3.1396332782554617,0.3936961308819182,1.8300942575250798
20.132519960403442,1.6913930154773924,-0.6897662222661658,-1.1104814340166071,-3.140089527021087,0.3937773852765806,1.8304768156867353
20.23198699951172,1.691373965832922,-0.6899474772824675,-1.110312258238111,-3.1404396745951635,0.39382549444313836,1.8308508767919938
20.328929901123047,1.691373965832922,-0.6901336527002351,-1.1101596748305518,-3.140803090269251,0.3938594298283392,1.8312645174283553
