Time (s),Gripper Velocity X,Gripper Velocity Y,Gripper Velocity Z,Reference Velocity X,Reference Velocity Y,Reference Velocity Z
131.48618507385254,-0.002503869388057127,-0.005377634619088663,-0.002635931394620459,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
131.58722591400146,-0.002476306081379172,-0.005226197964228518,-0.002519037179219309,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
131.68803191184998,-0.002474922512760612,-0.005061532046142304,-0.0023940411361145835,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
131.7875678539276,-0.002501579510036518,-0.004884217169986309,-0.002262790521396253,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
131.88784098625183,-0.0025572058773974567,-0.004685479597285652,-0.002121093288386242,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
131.99303793907166,-0.0026381414702324833,-0.004466162998643577,-0.0019726357051939565,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.0928828716278,-0.0027380168399356152,-0.004223048028509904,-0.0018184797379748414,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.1936240196228,-0.0028478445270020483,-0.003953035413094675,-0.0016597638554054312,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.29552292823792,-0.0029585611146100647,-0.0036477957069710495,-0.0014945719803597423,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.3933548927307,-0.003051360922347425,-0.0033261585559559645,-0.0013343582743952258,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.49468684196472,-0.00311950631638542,-0.002972206476645644,-0.0011714257750791374,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.59595489501953,-0.0031490969045547346,-0.002591006302739889,-0.0010084017071303646,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.69665694236755,-0.0031304494216749575,-0.0022152508001998844,-0.0008575900591409021,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.79707503318787,-0.0030588242364157155,-0.0018346969665403196,-0.0007125688469790695,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.89693403244019,-0.0029342584706835827,-0.0014707940083913053,-0.0005793722849145519,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
132.99793887138367,-0.002762420897047443,-0.001136695780389346,-0.0004604208949501713,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.09782195091248,-0.002553710891525934,-0.0008429348510114396,-0.00035736912856114525,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.19846487045288,-0.002321646342278941,-0.0005960128232321462,-0.0002709181677173361,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.2990119457245,-0.0020760564125254307,-0.000394389795848463,-0.00019954185873717977,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.39822793006897,-0.0018452398054777297,-0.0002462317436269857,-0.00014582097504650137,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.49919891357422,-0.0016265198344416437,-0.00013570017930986637,-0.00010424253836945982,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.5979130268097,-0.0014299883182054595,-5.779520695542328e-05,-7.339900663654188e-05,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.69928407669067,-0.0012691163783584126,-7.693905523870809e-06,-5.223603442820846e-05,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.7993679046631,-0.001144592044387427,2.3164617978375355e-05,-3.819479458811366e-05,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.89908289909363,-0.0010512681117519442,4.194612294659446e-05,-2.8947583950532578e-05,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
133.9999840259552,-0.0009886433677239476,5.252995445938589e-05,-2.3335161413798688e-05,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
134.100026845932,-0.0009549165852063884,5.7585272748045976e-05,-2.0503641567360266e-05,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
134.20000195503235,-0.0009406270950727628,5.9605722470567823e-05,-1.9341429040129646e-05,-0.0007677186076318213,-0.0017591371663470221,-0.0026530417472241385
