Time (s),Joint 1 Position REEMC,Joint 1 Position Whole Body,q_ref Joint 1,q_lb Joint 1,q_ub Joint 1,Joint 2 Position REEMC,Joint 2 Position Whole Body,q_ref Joint 2,q_lb Joint 2,q_ub Joint 2,Joint 3 Position REEMC,Joint 3 Position Whole Body,q_ref Joint 3,q_lb Joint 3,q_ub Joint 3,Joint 4 Position REEMC,Joint 4 Position Whole Body,q_ref Joint 4,q_lb Joint 4,q_ub Joint 4,Joint 5 Position REEMC,Joint 5 Position Whole Body,q_ref Joint 5,q_lb Joint 5,q_ub Joint 5,Joint 6 Position REEMC,Joint 6 Position Whole Body,q_ref Joint 6,q_lb Joint 6,q_ub Joint 6
1.266042947769165,-0.0002361429440936425,-0.00021201768984013825,0.0,0.0,1.7453292519943295,-0.7912699947569791,-0.7912362974933167,-0.8,0.0,6.283185307179586,-1.7347384435208022,-1.7346827983856201,-1.8,0.0,6.283185307179586,-0.9656612207996581,-0.965709463959076,-0.9,0.0,6.283185307179586,1.5975611942892864,1.597588062286377,1.653092622756958,0.0,6.283185307179586,0.004258956168905451,0.004250275902450085,-0.02,0.0,6.283185307179586
1.3682351112365723,-0.00025980329675562915,-0.0002515951739709976,0.0,0.0,1.7453292519943295,-0.7912734631822885,-0.7912554305842896,-0.8,0.0,6.283185307179586,-1.7347019173379126,-1.734702467918396,-1.8,0.0,6.283185307179586,-0.9656999635897141,-0.9657009404948731,-0.9,0.0,6.283185307179586,1.5975602499671804,1.5975415706634521,1.653092622756958,0.0,6.283185307179586,0.004268723321834518,0.004281294532120228,-0.02,0.0,6.283185307179586
1.4669890403747559,-0.00026055466715576843,-0.0002515951739709976,0.0,0.0,1.7453292519943295,-0.7912752597928816,-0.7912554305842896,-0.8,0.0,6.283185307179586,-1.7346987230151933,-1.7347023487091064,-1.8,0.0,6.283185307179586,-0.9657025974610829,-0.9657045167735596,-0.9,0.0,6.283185307179586,1.597572304203917,1.5975797176361084,1.653092622756958,0.0,6.283185307179586,0.004262204255219998,0.004265799652785063,-0.02,0.0,6.283185307179586
1.5654308795928955,-0.00024083333317369748,-0.00022107759584599762,0.0,0.0,1.7453292519943295,-0.7912584088151361,-0.7912590068629761,-0.8,0.0,6.283185307179586,-1.7346917267920088,-1.7347111701965332,-1.8,0.0,6.283185307179586,-0.9657256743626521,-0.9656973046115418,-0.9,0.0,6.283185307179586,1.5975436646878707,1.5975213050842285,1.653092622756958,0.0,6.283185307179586,0.004269785468745117,0.004277720581740141,-0.02,0.0,6.283185307179586
1.6660149097442627,-0.0002342797563529583,-0.00020867982973271637,0.0,0.0,1.7453292519943295,-0.791256938210848,-0.7912590068629761,-0.8,0.0,6.283185307179586,-1.7347144998091537,-1.7346826791763306,-1.8,0.0,6.283185307179586,-0.9657046089095753,-0.9657130998424073,-0.9,0.0,6.283185307179586,1.5975599179839441,1.5975868701934814,1.653092622756958,0.0,6.283185307179586,0.004271766911473727,0.004281313624233007,-0.02,0.0,6.283185307179586
1.766390085220337,-0.00026189209313567116,-0.0002554098712366226,0.0,0.0,1.7453292519943295,-0.7912725373193212,-0.7912517947009583,-0.8,0.0,6.283185307179586,-1.7347546083264795,-1.7346676588058472,-1.8,0.0,6.283185307179586,-0.9656404236224444,-0.9656973046115418,-0.9,0.0,6.283185307179586,1.5975587547234726,1.5975332260131836,1.653092622756958,0.0,6.283185307179586,0.0042543617444601445,0.004246664233505726,-0.02,0.0,6.283185307179586
1.8663530349731445,-0.0002409539307635281,-0.00022107759584599762,0.0,0.0,1.7453292519943295,-0.791260247174126,-0.7912517947009583,-0.8,0.0,6.283185307179586,-1.734701763068938,-1.7347147464752197,-1.8,0.0,6.283185307179586,-0.9657100497871688,-0.965689019565918,-0.9,0.0,6.283185307179586,1.5975451850768128,1.5975260734558105,1.653092622756958,0.0,6.283185307179586,0.004257172803777704,0.004246664233505726,-0.02,0.0,6.283185307179586
1.9671049118041992,-0.00023847262265337937,-0.00021535554994756012,0.0,0.0,1.7453292519943295,-0.7912619789322131,-0.7912517947009583,-0.8,0.0,6.283185307179586,-1.7347021465858787,-1.734705924987793,-1.8,0.0,6.283185307179586,-0.9657103137130382,-0.9657009404948731,-0.9,0.0,6.283185307179586,1.5975626472388684,1.597588062286377,1.653092622756958,0.0,6.283185307179586,0.0042649927171475215,0.004265785217285156,-0.02,0.0,6.283185307179586
2.077528953552246,-0.0002392817191249068,-0.00021726289858037262,0.0,0.0,1.7453292519943295,-0.791277072612302,-0.7912242573550721,-0.8,0.0,6.283185307179586,-1.734730652204548,-1.734705924987793,-1.8,0.0,6.283185307179586,-0.9656591340323928,-0.9656973046115418,-0.9,0.0,6.283185307179586,1.597561492975442,1.597583293914795,1.653092622756958,0.0,6.283185307179586,0.004252349533503318,0.0042347670532763,-0.02,0.0,6.283185307179586
2.1691439151763916,-0.00023639272695600465,-0.00021392503847295075,0.0,0.0,1.7453292519943295,-0.7912696682661503,-0.7912206214717408,-0.8,0.0,6.283185307179586,-1.7347845813088356,-1.7346792221069336,-1.8,0.0,6.283185307179586,-0.9656020371707886,-0.9656817477992554,-0.9,0.0,6.283185307179586,1.5975492302121517,1.5975487232208252,1.653092622756958,0.0,6.283185307179586,0.004259066387347476,0.004250275902450085,-0.02,0.0,6.283185307179586
2.269144058227539,-0.00027279091483537344,-0.0002706686602991226,0.0,0.0,1.7453292519943295,-0.7912718689568176,-0.7912711066058655,-0.8,0.0,6.283185307179586,-1.734708599890541,-1.7346863746643066,-1.8,0.0,6.283185307179586,-0.9656963453968365,-0.9657009404948731,-0.9,0.0,6.283185307179586,1.5975865335495778,1.5976041555404663,1.653092622756958,0.0,6.283185307179586,0.00426678406089681,0.004281294532120228,-0.02,0.0,6.283185307179586
2.369220018386841,-0.00025647482912833817,-0.00024634996523076325,0.0,0.0,1.7453292519943295,-0.7912733379565716,-0.7912517947009583,-0.8,0.0,6.283185307179586,-1.7347053846388918,-1.734702467918396,-1.8,0.0,6.283185307179586,-0.9656956559732528,-0.9657009404948731,-0.9,0.0,6.283185307179586,1.5975573353664716,1.5975381135940552,1.653092622756958,0.0,6.283185307179586,0.004269163025093415,0.004281294532120228,-0.02,0.0,6.283185307179586
2.4713499546051025,-0.0002687770465155056,-0.00026733080019170075,0.0,0.0,1.7453292519943295,-0.7912858046988536,-0.7912362974933167,-0.8,0.0,6.283185307179586,-1.7347400995974356,-1.7346951961517334,-1.8,0.0,6.283185307179586,-0.9656400750827144,-0.965689019565918,-0.9,0.0,6.283185307179586,1.5975602917577163,1.5975260734558105,1.653092622756958,0.0,6.283185307179586,0.004280346661534492,0.004312658682465553,-0.02,0.0,6.283185307179586
2.570720911026001,-0.0002406648406910021,-0.00022107759584599762,0.0,0.0,1.7453292519943295,-0.7912510125669437,-0.7912674707225342,-0.8,0.0,6.283185307179586,-1.73470007904313,-1.734702467918396,-1.8,0.0,6.283185307179586,-0.9657237166068474,-0.9656925958446045,-0.9,0.0,6.283185307179586,1.597537823614717,1.5975022315979004,1.653092622756958,0.0,6.283185307179586,0.004257266308445651,0.0042466879822313786,-0.02,0.0,6.283185307179586
2.6683189868927,-0.0002416658873467865,-0.00022107759584599762,0.0,0.0,1.7453292519943295,-0.7912394822178195,-0.791274682884552,-0.8,0.0,6.283185307179586,-1.73473057806923,-1.7346916198730469,-1.8,0.0,6.283185307179586,-0.9656972715520104,-0.9656699460795899,-0.9,0.0,6.283185307179586,1.5975547033019333,1.5975558757781982,1.653092622756958,0.0,6.283185307179586,0.004266099899752051,0.00426937360316515,-0.02,0.0,6.283185307179586
2.7686080932617188,-0.000251866941728098,-0.00023919740785771637,0.0,0.0,1.7453292519943295,-0.7912777057275959,-0.7912362974933167,-0.8,0.0,6.283185307179586,-1.7346953772916454,-1.7347297668457031,-1.8,0.0,6.283185307179586,-0.965698204848533,-0.965689019565918,-0.9,0.0,6.283185307179586,1.5975511752485607,1.5975261926651,1.653092622756958,0.0,6.283185307179586,0.004262128020405714,0.004262196831405163,-0.02,0.0,6.283185307179586
2.8682029247283936,-0.0002429400784829279,-0.0002244154559534195,0.0,0.0,1.7453292519943295,-0.7912520809768467,-0.7912590068629761,-0.8,0.0,6.283185307179586,-1.7347608929616767,-1.7346676588058472,-1.8,0.0,6.283185307179586,-0.9656517509401567,-0.9656854432872315,-0.9,0.0,6.283185307179586,1.5975483167038491,1.5975332260131836,1.653092622756958,0.0,6.283185307179586,0.004265976910726201,0.00426937360316515,-0.02,0.0,6.283185307179586
2.969614028930664,-0.0002599035756402077,-0.0002515951739709976,0.0,0.0,1.7453292519943295,-0.7912697246292661,-0.7912590068629761,-0.8,0.0,6.283185307179586,-1.7347248457887254,-1.7346826791763306,-1.8,0.0,6.283185307179586,-0.9656783079614494,-0.9657009404948731,-0.9,0.0,6.283185307179586,1.5975624431332058,1.5975487232208252,1.653092622756958,0.0,6.283185307179586,0.004267176863581837,0.004277706146240234,-0.02,0.0,6.283185307179586
3.0669538974761963,-0.00024836834121793325,-0.00023252168764287262,0.0,0.0,1.7453292519943295,-0.7912585607007393,-0.7912590068629761,-0.8,0.0,6.283185307179586,-1.7347196145889983,-1.73469877243042,-1.8,0.0,6.283185307179586,-0.9656919530170864,-0.9656854432872315,-0.9,0.0,6.283185307179586,1.5975572187778526,1.5975522994995117,1.653092622756958,0.0,6.283185307179586,0.004270122328252708,0.004281287081539631,-0.02,0.0,6.283185307179586
3.1665549278259277,-0.00023679801935969606,-0.00021392503847295075,0.0,0.0,1.7453292519943295,-0.7912459066034134,-0.791274682884552,-0.8,0.0,6.283185307179586,-1.7347177270061709,-1.7346755266189575,-1.8,0.0,6.283185307179586,-0.9657121451722709,-0.9657045167735596,-0.9,0.0,6.283185307179586,1.5975450813246213,1.5975332260131836,1.653092622756958,0.0,6.283185307179586,0.004259029299356215,0.004250275902450085,-0.02,0.0,6.283185307179586
3.269788980484009,-0.00022941649328572322,-0.0002015272723596695,0.0,0.0,1.7453292519943295,-0.7912500471421645,-0.7912517947009583,-0.8,0.0,6.283185307179586,-1.7347107625147469,-1.7347147464752197,-1.8,0.0,6.283185307179586,-0.9657081890250212,-0.9656807345202942,-0.9,0.0,6.283185307179586,1.5975457221392775,1.5975487232208252,1.653092622756958,0.0,6.283185307179586,0.004257112088349457,0.004243099596351385,-0.02,0.0,6.283185307179586
3.368666887283325,-0.00024193940210948415,-0.00022107759584599762,0.0,0.0,1.7453292519943295,-0.7912579615056256,-0.7912554305842896,-0.8,0.0,6.283185307179586,-1.7347153047451476,-1.734702229499817,-1.8,0.0,6.283185307179586,-0.9656976152794317,-0.965689019565918,-0.9,0.0,6.283185307179586,1.5975630832240273,1.5975831747055054,1.653092622756958,0.0,6.283185307179586,0.00426455401664553,0.004265785217285156,-0.02,0.0,6.283185307179586
3.468048095703125,-0.00025227443772172256,-0.00023919740785771637,0.0,0.0,1.7453292519943295,-0.7912696071358117,-0.791239933376648,-0.8,0.0,6.283185307179586,-1.7347275389244616,-1.7347146272659302,-1.8,0.0,6.283185307179586,-0.965667418715249,-0.9656735223582764,-0.9,0.0,6.283185307179586,1.5975582315706214,1.5975487232208252,1.653092622756958,0.0,6.283185307179586,0.004263403098157936,0.004265785217285156,-0.02,0.0,6.283185307179586
3.5712850093841553,-0.00025299400290468207,-0.00023919740785771637,0.0,0.0,1.7453292519943295,-0.7912599338871495,-0.7912554305842896,-0.8,0.0,6.283185307179586,-1.7347474013028057,-1.7346863746643066,-1.8,0.0,6.283185307179586,-0.9656573701087976,-0.9656770986369629,-0.9,0.0,6.283185307179586,1.5975684207912075,1.5975807905197144,1.653092622756958,0.0,6.283185307179586,0.004256822497136914,0.004250275902450085,-0.02,0.0,6.283185307179586
